,Unnamed: 0,Gene,n_cells,highly_variable,means,dispersions,dispersions_norm
8828,8828,IFIT1B,95,True,0.018053096583418592,3.0414455319100773,4.3788157
8829,8829,IFIT2,1505,True,0.290792368225853,3.081328044671109,4.4967957
8830,8830,IFIT3,1713,True,0.2507129743577148,2.668678512481295,3.0466123
8831,8831,IFIT5,1938,True,0.24372707180428171,2.1730390972580236,1.2752851
8832,8832,IFITM1,9449,True,1.2503526830299903,2.7033143150112453,1.148868
8833,8833,IFITM10,37,True,0.005328663987871022,2.066103070925447,0.8931147
8856,8856,IFNG,282,True,0.05928209150417987,2.5138303915025486,2.4932127
8857,8857,IFNG-AS1,201,True,0.029816402062783683,2.1272814900546537,1.1117555
8880,8880,IFT74-AS1,55,True,0.00598939242797325,2.026564552735709,0.7518111
8881,8881,IFT80,2553,True,0.2663519270615078,2.0563284521434224,0.85818195
8883,8883,IFT88,1749,True,0.18020501743176515,2.0386229359854156,0.7949056
8888,8888,IGF1,409,True,0.061112970878922764,2.228889296069002,1.4748838
8889,8889,IGF1R,2105,True,0.24037487153547554,2.1271486857719095,1.1112809
8890,8890,IGF2,61,True,0.013860317200932783,3.5042534697690733,6.032809
8900,8900,IGFBP3,197,True,0.03607909916570622,2.236490366136683,1.5020486
8902,8902,IGFBP5,212,True,0.07801041632044517,3.6589825340580497,6.585783
8903,8903,IGFBP6,197,True,0.02236861708947863,2.0142275427297043,0.70772076
8914,8914,IGHMBP2,1061,True,0.11260395462052891,2.0775671219518124,0.9340852
8917,8917,IGIP,386,True,0.050294919570117384,2.1713024428592385,1.2690786
8918,8918,IGLL1,3349,True,0.4340188726980117,2.3151110782890667,1.3614572
8920,8920,IGLL5,2263,True,1.9819587422525757,6.925712375120169,3.8953185
8924,8924,IGSF11,12,True,0.001446739130746866,2.065285751728028,0.89019376
8929,8929,IGSF3,63,True,0.005728259629317607,2.024098634800203,0.7429983
8931,8931,IGSF6,3796,True,0.5113358641514585,2.3795209047089596,1.6250205
8942,8942,IKZF2,2217,True,0.3272566479574495,2.392526473529074,1.6782389
8943,8943,IKZF3,3809,True,0.6016853584083451,2.550711119676796,1.6648927
8947,8947,IL10RA,3353,True,0.435897662974458,2.2051710480316915,0.9115857
8956,8956,IL12RB2,360,True,0.04157715878020461,2.0530264392114708,0.8463811
8957,8957,IL13,7,True,0.0016868084493624072,3.10817965965137,4.6173115
8965,8965,IL17C,7,True,0.0012228143252393264,2.262555259991114,1.5952
8969,8969,IL17RB,160,True,0.020148039901831248,2.130723671848601,1.1240573
8976,8976,IL18R1,692,True,0.11367694577965974,2.3657477877336897,1.9639918
8977,8977,IL18RAP,339,True,0.05405298870515285,2.306998112845706,1.7540308
8980,8980,IL1B,2170,True,0.24448109109950109,2.349826798114837,1.9070929
8982,8982,IL1R1,316,True,0.04127215001540479,2.028893763677041,0.76013523
8983,8983,IL1R2,350,True,0.05751662868128297,2.560060867775472,2.6584322
8987,8987,IL1RL1,182,True,0.039692482314235576,2.732168552483909,3.2735145
8989,8989,IL1RN,1143,True,0.11277627310717087,2.023001887520796,0.73907876
8994,8994,IL21,3,True,0.00046293388245375206,2.06376076707035,0.88474375
8996,8996,IL21R,340,True,0.048891894080576204,2.035380818611761,0.7833188
8998,8998,IL22,8,True,0.0014877971642873816,2.298035284001306,1.7219993
9001,9001,IL23A,188,True,0.026503087944444278,2.1544809382417265,1.2089615
9008,9008,IL2RA,2007,True,0.25719435399022456,2.2472893848816913,1.5406424
9009,9009,IL2RB,831,True,0.16738707197082225,2.514210525264248,2.4945712
9014,9014,IL32,6130,True,1.0984214100877199,2.8786017930674634,2.2929187
9024,9024,IL4I1,57,True,0.008054209878278864,2.249924578017856,1.5500602
9027,9027,IL5RA,477,True,0.07904833650071652,2.4840282530958886,2.3867052
9028,9028,IL6,23,True,0.003744099417545909,2.157103249619146,1.2183332
9030,9030,IL6ST,6512,True,0.7776017195428178,2.4225021169010685,1.2380519
9032,9032,IL7R,7598,True,1.6188573556538715,3.537256028893866,2.1065862
9072,9072,INHBA,252,True,0.025709540211280007,2.048485954803162,0.83015424
9087,9087,INPP4A,2324,True,0.27584367074701904,2.0906081409359114,0.9806915
9088,9088,INPP4B,4651,True,0.6123271653263862,2.388178567750944,1.1237799
9095,9095,INPP5K,1044,True,0.11780208615187496,2.0132121136662473,0.7040918
9101,9101,INSIG2,1931,True,0.2045045443875831,2.048580896197318,0.83049357
9116,9116,INTS2,1778,True,0.16989937703531616,2.0208201756190114,0.7312817
9124,9124,INTS6L,2058,True,0.21917690951482185,2.0874232092757348,0.9693091
9133,9133,IPCEF1,2264,True,0.31188616943664715,2.2846808808084185,1.2369378
9145,9145,IPP,803,True,0.08711790263476903,2.028146847007577,0.7574659
9147,9147,IPW,324,True,0.037905336685992885,2.028585777550839,0.7590346
9148,9148,IQCA1,32,True,0.004439986929800794,2.121690124017898,1.0917729
9161,9161,IQCG,979,True,0.10926977706530576,2.0800172320904267,0.9428415
9171,9171,IQSEC1,1703,True,0.2009361414182505,2.041384812001101,0.804776
9174,9174,IQUB,23,True,0.003017572528092133,2.078714363693554,0.9381852
9188,9188,IRF4,1398,True,0.24796426571118285,2.6293109122761256,2.9059196
9192,9192,IRF8,3719,True,0.41817546758589513,2.2354298123273266,1.0354037
9198,9198,IRS2,4779,True,0.5580449292489074,2.248435314145278,1.0886219
9205,9205,IRX6,7,True,0.001326292276739558,2.1752709074935823,1.2832612
9209,9209,ISG15,3165,True,0.4164112839086451,2.4048206792366376,1.7285465
9210,9210,ISG20,3186,True,0.44643580416809947,2.2781714955733894,1.2103015
9216,9216,ISM1,81,True,0.011574476506368496,2.1027921203637354,1.0242349
9217,9217,ISM1-AS1,5,True,0.0008652607395562742,2.1779878771157732,1.2929711
9231,9231,ITFG1-AS1,38,True,0.004250686817231082,2.0306704293214994,0.76648474
9236,9236,ITGA11,17,True,0.0017406490926012393,2.1881561261664917,1.3293107
9237,9237,ITGA2,368,True,0.041440062355706665,2.0874554480709397,0.9694243
9247,9247,ITGAD,25,True,0.004650810651009755,2.6104418364632798,2.8384848
9252,9252,ITGAX,3461,True,0.43413548941183755,2.26955815879294,1.175056
9257,9257,ITGB2-AS1,1987,True,0.2447302497203911,2.0439990153590872,0.81411874
9258,9258,ITGB3,200,True,0.04607069611247507,3.153003219509522,4.777503
9265,9265,ITGBL1,21,True,0.002331922841195596,2.0865943987306426,0.9663471
9271,9271,ITIH5,91,True,0.011160272110328327,2.0276399393286715,0.7556543
9273,9273,ITK,1453,True,0.23506254618027622,2.1864250156986578,1.3231239
9276,9276,ITM2A,6314,True,0.7424003271223839,2.3767199431599257,1.0856313
9281,9281,ITPK1-AS1,108,True,0.013213367345569204,2.026221899452425,0.7505865
9283,9283,ITPKB,1290,True,0.16290425550614085,2.0652640329793153,0.89011616
9284,9284,ITPKB-IT1,73,True,0.010429812815085208,2.070709068958962,0.9095757
9289,9289,ITPR3,469,True,0.06678780166983654,2.153743061418747,1.2063245
9300,9300,IZUMO1,4,True,0.0007131511720949073,2.688861910678671,3.1187441
9306,9306,JADE2,2292,True,0.2612866159374264,2.062785616487758,0.8812587
9309,9309,JAG2,29,True,0.004099309112212841,2.380474341410767,2.0166218
9314,9314,JAKMIP1,322,True,0.0589344623965376,2.2565724410532604,1.5738184
9315,9315,JAKMIP2,687,True,0.09344981915058038,2.180601237766758,1.3023108
9320,9320,JAML,4845,True,0.6527026814191933,2.4301918889038205,1.2636532
9323,9323,JAZF1,1531,True,0.18834384863914033,2.1200169001987317,1.0857931
9326,9326,JCHAIN,3040,True,1.6350429032332916,6.67254305148978,7.3956246
9328,9328,JHDM1D-AS1,206,True,0.025094650171472655,2.0421026699205123,0.8073415
9337,9337,JMY,2880,True,0.34170173320968444,2.2315654355036165,1.0195909
9352,9352,JUN,11352,True,1.5555761162259358,3.275610853555219,1.6652067
9357,9357,KALRN,192,True,0.024946779727169938,2.0552151477655327,0.8542032
9366,9366,KANSL3,2107,True,0.21647331875955195,2.0865163693324895,0.9660682
9371,9371,KAT2B,3058,True,0.38380784913792976,2.215510062391721,0.95389265
9378,9378,KATNAL1,1212,True,0.12228603041891281,2.046347982073057,0.8225135
9388,9388,KBTBD13,6,True,0.0011206256644166156,2.343450085933312,1.8843037
9390,9390,KBTBD3,1810,True,0.1967943403498676,2.045848789712795,0.8207295
9402,9402,KCNA3,3696,True,0.5047774616279613,2.3242223759437945,1.3987404
9425,9425,KCNE1B,12,True,0.0015818964357048211,2.092690317106616,0.98813283
9432,9432,KCNG2,8,True,0.0008403368524260065,2.162344090356506,1.237063
9439,9439,KCNH4,8,True,0.0012027768229353538,2.0755098901145734,0.926733
9443,9443,KCNH8,47,True,0.00723466260572254,2.2171081500900147,1.43278
9451,9451,KCNJ10,9,True,0.0014587978276121307,2.123821538786512,1.0993903
9484,9484,KCNMA1,101,True,0.018145267959185137,2.620461042043684,2.8742917
9498,9498,KCNQ1-AS1,9,True,0.0015232478732322605,2.169718300092117,1.2634171
9500,9500,KCNQ1OT1,3697,True,0.44602142402800166,2.407892635667008,1.7411168
9502,9502,KCNQ3,18,True,0.0026706397890036222,2.139039586510186,1.1537769
9504,9504,KCNQ5,1153,True,0.10721253357835518,2.0125483853765704,0.70171976
9508,9508,KCNS1,60,True,0.007298191919476662,2.026187449507453,0.75046337
9520,9520,KCTD12,3776,True,0.5057681242033857,2.3410057671547486,1.4674176
9526,9526,KCTD18,1115,True,0.12011359465769036,2.0166729312134977,0.71646017
9536,9536,KCTD7,580,True,0.07755571293171908,2.044648777994162,0.8164409
9544,9544,KDF1,23,True,0.003683126523920049,2.0873314804117964,0.96898127
9560,9560,KDM5D,1228,True,0.13949083368215773,2.0197220387909414,0.72735715
9563,9563,KDM7A,2137,True,0.27866907158533955,2.2309471563269327,1.4822382
9579,9579,KIAA0040,2094,True,0.26387942319529323,2.155527357558061,1.2127012
9580,9580,KIAA0087,97,True,0.015953878318596532,2.2817799173306135,1.6639055
9584,9584,KIAA0319,16,True,0.0022084258876166442,2.374687364487639,1.9959402
9586,9586,KIAA0355,1264,True,0.15854321460921075,2.092495067965616,0.98743504
9590,9590,KIAA0513,1222,True,0.14856933273108547,2.036363899410339,0.7868322
9595,9595,KIAA0825,13236,True,1.0466346745390382,2.6756849253794184,1.691074
9596,9596,KIAA0895,205,True,0.019978523033696762,2.113928378445576,1.0640339
9600,9600,KIAA1024,66,True,0.007278257339271132,2.014475318515747,0.7086063
9602,9602,KIAA1107,666,True,0.07958537369111844,2.1429494996076253,1.1677502
9605,9605,KIAA1147,2007,True,0.22424372285257177,2.094721764587587,0.99539286
9613,9613,KIAA1324,264,True,0.03398671908883708,2.2262894589675657,1.4655924
9614,9614,KIAA1324L,245,True,0.03138014708881671,2.1360928014294784,1.1432456
9622,9622,KIAA1551,10162,True,1.134742578128202,2.5528511886904166,0.8053348
9628,9628,KIAA1671,166,True,0.02298239153439412,2.1041112347869286,1.0289491
9633,9633,KIAA2012,18,True,0.0018540870471254853,2.070243028956875,0.90791017
9640,9640,KIF13B,2510,True,0.28008693714678706,2.04657042246961,0.82330847
9647,9647,KIF19,32,True,0.005453812335722679,2.1988488533150834,1.3675246
9654,9654,KIF21A,954,True,0.13394986904768513,2.3107065171998293,1.767284
9655,9655,KIF21B,811,True,0.11050497415412344,2.0921804198842606,0.98631054
9667,9667,KIF3A,1512,True,0.18775666747555142,2.2069660929594304,1.3965341
9668,9668,KIF3B,1468,True,0.15685103714438328,2.0189840466942908,0.7247197
9672,9672,KIF5A,27,True,0.003205297223061945,2.294190287928531,1.7082579
9674,9674,KIF5C,175,True,0.03396424044761775,2.45666578398235,2.2889166
9681,9681,KIFC2,169,True,0.019715202906335244,2.098215062787449,1.0078772
9686,9686,KIR2DL3,40,True,0.00640576686400381,2.022869688480886,0.7386063
9687,9687,KIR2DL4,31,True,0.00531145320523646,2.2373459061378367,1.5051062
9693,9693,KIR2DS4,6,True,0.0012258788827436693,2.1304062459292377,1.1229229
9694,9694,KIR2DS5,3,True,0.0006531604567542314,2.134397650086446,1.1371874
9695,9695,KIR3DL1,21,True,0.004128677602864992,2.270824453870213,1.6247526
9696,9696,KIR3DL2,39,True,0.006152548685749164,2.2748031934155835,1.6389719
9702,9702,KIRREL2,29,True,0.002930339710340533,2.27904233776255,1.6541219
9707,9707,KISS1R,22,True,0.003453890033295317,2.445185260517981,2.2478871
9708,9708,KIT,4562,True,0.47059292671683894,2.2178146718249523,0.96332306
9709,9709,KITLG,64,True,0.006839780531103109,2.030496510982986,0.7658632
9712,9712,KL,44,True,0.004964114170548501,2.04325027919138,0.8114429
9720,9720,KLF11,1411,True,0.15806760478007584,2.1135495034208085,1.0626799
9721,9721,KLF12,1817,True,0.27690188905168966,2.298751184575848,1.7245578
9732,9732,KLF6,19052,True,1.7840149715942446,2.586968266217764,1.1936846
9735,9735,KLF9,4856,True,0.555894145391694,2.2268103093388056,1.0001329
9742,9742,KLHDC7B,181,True,0.023653091661458434,2.0527304222295566,0.84532326
9747,9747,KLHL10,20,True,0.00264433761098885,2.0160489651950604,0.71423024
9748,9748,KLHL11,1263,True,0.13813661763030716,2.0214901065963335,0.7336759
9751,9751,KLHL14,114,True,0.01568111394263082,2.3318452662808506,1.8428302
9763,9763,KLHL28,1445,True,0.1757708277161601,2.141538619814104,1.1627079
9765,9765,KLHL3,461,True,0.06086313241454567,2.0968244657023423,1.0029075
9772,9772,KLHL36,2108,True,0.23941715501149607,2.0319002355659057,0.77087986
9801,9801,KLKP1,10,True,0.0012879432860726616,2.0336276568997427,0.77705336
9803,9803,KLRA1P,181,True,0.027427133841798526,2.262275120747343,1.5941988
9804,9804,KLRB1,1916,True,0.4518105811835519,2.949060964927822,3.9555626
9805,9805,KLRC1,285,True,0.06491273838130311,2.6216901637910013,2.8786843
9806,9806,KLRC2,193,True,0.03919392970143159,2.4461772265082686,2.2514322
9807,9807,KLRC3,287,True,0.05727534731628678,2.4202006546866017,2.1585965
9808,9808,KLRC4,361,True,0.0623688147227203,2.2254457168213366,1.462577
9810,9810,KLRD1,1575,True,0.38284443243281097,2.9198362588052036,3.835976
9811,9811,KLRF1,528,True,0.11415323946653656,2.5384129916537232,2.5810666
9813,9813,KLRG1,1630,True,0.2628996208533034,2.48204286333687,2.3796096
9815,9815,KLRK1,2090,True,0.43322679966520283,2.7311036142557947,3.063687
9837,9837,KPNA5,2306,True,0.27354966116883667,2.0835135731800905,0.95533675
9839,9839,KPNA7,3,True,0.0005171762581328311,2.06456829631805,0.8876297
9845,9845,KRBA2,594,True,0.06919320901300326,2.0502015516862837,0.8362855
9855,9855,KRT1,80,True,0.014394137268935497,2.2152334008493373,1.42608
9861,9861,KRT16,14,True,0.001942617819116641,2.2203407199619267,1.4443327
9865,9865,KRT17,318,True,0.06559738413030733,3.3255195037172904,5.3940454
9903,9903,KRT72,23,True,0.004174052176352776,2.1419897410929987,1.1643202
9904,9904,KRT73,43,True,0.007325187049401505,2.0612219578919686,0.8756705
9909,9909,KRT77,3,True,0.0005005184853595487,2.529486299059913,2.549164
9911,9911,KRT79,14,True,0.0020007637991198675,2.2911363145687083,1.6973436
9919,9919,KRT86,17,True,0.002741348965801566,2.1059127933345767,1.0353876
10003,10003,KRTAP5-AS1,20,True,0.003128484920475106,2.0423142568042594,0.8080977
10027,10027,KY,25,True,0.0022147126281652644,2.154424808508297,1.208761
10034,10034,L3HYPDH,1249,True,0.13459777827390562,2.045226431657519,0.8185053
10047,10047,LAG3,146,True,0.022052141498870796,2.133156826670195,1.1327529
10050,10050,LAIR2,579,True,0.09392853078982581,2.338329016334855,1.866002
10053,10053,LAMA2,63,True,0.009377448670400418,2.263664010690145,1.5991625
10055,10055,LAMA4,17,True,0.002464760966647856,2.326102647801479,1.822307
10068,10068,LAMP3,170,True,0.021710145650084927,2.0387963457663356,0.7955253
10086,10086,LARGE1,23,True,0.0032491348470598345,2.013941547439637,0.70669866
10087,10087,LARGE2,52,True,0.007990506141078827,2.1427146961370336,1.166911
10099,10099,LAT,1742,True,0.2464570551633174,2.0948482512389477,0.9958449
10103,10103,LAX1,1094,True,0.1532854633638612,2.1315524021779315,1.127019
10104,10104,LAYN,251,True,0.029589529342788905,2.046310520403127,0.82237965
10105,10105,LBH,3951,True,0.5822072548627435,2.390539298514013,1.1316395
10107,10107,LBP,13,True,0.0014922706615681349,2.128139045348283,1.1148202
10111,10111,LBX2,78,True,0.009926378729295386,2.0837346682781295,0.9561269
10136,10136,LCK,1979,True,0.32095657102839353,2.2825979333505035,1.2284144
10140,10140,LCMT1-AS2,38,True,0.0053000080939519445,2.0904077755636483,0.9799754
10143,10143,LCN10,35,True,0.005352879823681813,2.1109764315305792,1.0534841
10147,10147,LCN6,65,True,0.010681450742163852,2.2504585033873084,1.5519683
10152,10152,LCORL,2691,True,0.27485972579172746,2.0429231545834603,0.8102738
10159,10159,LDB2,34,True,0.002756987217409746,2.314255967794656,1.7799691
10171,10171,LDLRAD4,1459,True,0.15380365021057682,2.0460055441192555,0.8212897
10177,10177,LEF1,3252,True,0.5350990768421341,2.4630067073717608,1.966642
10194,10194,LEPR,973,True,0.10772958356265773,2.675238142524305,3.0700552
10201,10201,LEXM,15,True,0.0025383614544665237,2.08474364210821,0.95973283
10209,10209,LGALS2,1542,True,0.23856897572330327,2.390660532956253,2.0530255
10210,10210,LGALS3,5605,True,0.7551329553058914,2.4589867242086214,1.3595185
10220,10220,LGALSL,199,True,0.02200938537043946,2.054473994273378,0.85155445
10225,10225,LGMN,298,True,0.03806377973378388,2.0845697803262833,0.95911145
10228,10228,LGR6,84,True,0.014489146228360476,2.17236252663487,1.2728671
10235,10235,LHFPL3,7,True,0.0010511090192668444,2.0177600919887806,0.7203455
10252,10252,LIF,48,True,0.008112586617867167,2.2748909543941362,1.6392856
10253,10253,LIFR,33,True,0.0046773315534131485,2.528461987496323,2.5455034
10257,10257,LIG4,1471,True,0.16724671467449048,2.095913673113095,0.9996525
10261,10261,LILRA4,115,True,0.016357393526722535,2.1725969115957646,1.2737048
10262,10262,LILRA5,862,True,0.10924419119479854,2.202155925476209,1.3793435
10264,10264,LILRB1,1448,True,0.19568909763102413,2.2151607276697542,1.4258204
10265,10265,LILRB2,2053,True,0.28055675323620216,2.3321849667324246,1.8440442
10266,10266,LILRB3,2104,True,0.25834678945715733,2.1218815500343555,1.092457
10270,10270,LIM2,18,True,0.0037804435319772085,2.2240616078572026,1.4576305
10294,10294,LINC-PINT,2083,True,0.2773189960543025,2.1708312173726445,1.2673945
10311,10311,LINC00158,12,True,0.0015664129214395157,2.180063387023732,1.3003887
10314,10314,LINC00161,6,True,0.001091239456339137,2.0416753874079556,0.8058145
10317,10317,LINC00173,279,True,0.03307672612103169,2.0263911990250714,0.75119156
10336,10336,LINC00243,199,True,0.031220757601932565,2.0239276560371358,0.74238724
10338,10338,LINC002481,255,True,0.03968532933613288,2.197299518050436,1.3619875
10354,10354,LINC00282,76,True,0.010369449460255913,2.0609655983623045,0.8747543
10370,10370,LINC00310,9,True,0.0010553644277308035,2.1575733676776343,1.2200133
10372,10372,LINC00312,12,True,0.001392477855000849,2.1139614715782113,1.0641521
10381,10381,LINC00324,1384,True,0.16674254677998723,2.024258516469733,0.7435697
10388,10388,LINC00334,5,True,0.0008827104482523364,2.2931112307317996,1.7044016
